frame,cls,r_mean,g_mean,b_mean,r_range,g_range,b_range,r_var,g_var,b_var,x_average,y_average,height,width,area,entropy,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,luminance,xmin,xmax,ymin,ymax
10914,0,165.86753623188406,156.30608695652174,149.91373188405797,249,255,255,5144.600351903907,5911.7735571518515,5498.3883911455205,748.5859375,372.4584655761719,276,100,27655.149258844554,3.9580311540644355,-0.5599174951502768,-0.6039117535583285,-0.6090519505431279,-0.9720631345408508,-0.9464400094542831,-0.915619707656115,157.8770061268116,698,798,234,510
10914,0,28.23371989295272,19.469669937555754,24.891168599464763,251,233,254,917.8864990080771,736.7495261176479,1046.9694224524167,19.114971160888672,293.876708984375,59,38,2227.9033229860943,3.400718440846282,2.4730312611527268,2.6758263718041477,2.690533813674585,8.584307574573154,10.034874293711184,10.148236157519351,21.72292060660125,0,38,264,323
10914,0,108.19058084772371,100.39058084772371,94.27189952904239,213,221,212,2401.6255313737643,2482.137556491494,2060.6124128753213,879.2192993164062,220.77267456054688,91,35,3165.924775553867,4.49866975296193,0.3238452633854322,0.28542069937802994,0.3217486171717925,-1.0173853128616839,-0.9587338597977202,-0.6987731725436488,101.60692392464678,861,896,175,266
10914,0,93.77458193979933,77.47224080267559,70.72040133779264,201,201,183,1321.212731848634,1359.805082269773,1188.5465737519717,932.7127685546875,187.84255981445312,65,23,1460.3454660009593,4.874576661826855,0.8744304171576939,0.8725388278642279,0.7137934256626988,0.04929638510043244,0.11526035948530122,0.08061768044798301,80.44968066889632,921,944,155,220
10914,0,99.84397163120568,85.47453255963894,81.71083172147002,237,232,236,2513.8583114988683,2577.676172815029,2335.337722776975,1097.3330078125,195.56048583984375,94,33,3103.8668538387865,4.924188510848219,0.6138689533226441,0.595618027195667,0.5604883792640701,-0.7938043514278008,-0.8300951054774965,-0.8495044035170456,88.2566755319149,1080,1113,148,242
10914,0,150.87269878574227,143.12671367019192,134.4954954954955,231,239,244,3719.377448924619,4051.0178253535723,3860.7356828038887,671.4464721679688,440.17193603515625,111,46,5085.094187170267,4.618408997575374,0.09078156948751478,0.12824040200078282,0.17869290681019942,-0.9061225361941974,-0.8304048973884681,-0.7559515087380388,144.15042467685075,648,694,384,495
10914,0,107.23905144387072,95.21686746987952,88.15892139988526,244,255,255,2940.5942217814413,3200.4211268481945,3169.809702871818,502.2422180175781,285.05615234375,63,83,5207.36759951245,5.2148843852045825,0.328760322417115,0.4974211664770941,0.5843476640628553,-0.6717451301107364,-0.5744991688429897,-0.49906411429194986,97.26270365270607,460,543,253,316
10914,0,63.78112538768276,54.466326982720425,59.485083444099836,254,254,250,1938.5859736855414,2038.1816677819827,1983.6903328058822,195.73284912109375,274.4575500488281,74,183,13365.165805545636,4.367191828446691,1.2993326821573117,1.1799756370289143,0.9768308167094055,1.402222799998424,0.8977379954231699,0.41439505750523464,56.80757398464038,104,287,237,311
10914,0,81.03148674242425,69.94981060606061,67.02864583333333,244,247,239,3257.671593812317,3500.0836552671803,3268.699700249611,716.5167846679688,256.952880859375,96,44,4166.116484688595,4.598901287287353,1.1180320169657554,1.1343085358618,1.113586736342273,-0.009648934280560795,-0.04390408533501322,-0.10889622492514528,72.09405080492425,694,738,208,304
10917,1,98.47597402597403,81.5926406926407,75.56493506493507,239,243,233,2493.1178210209664,2417.042283502935,2419.2618007533456,476.0,265.5,105,44,4620.0,5.175414535075785,0.42606545215228014,0.6223742543200473,0.6932252709890602,-0.6944877858063401,-0.3705923827771125,-0.4914875107209218,84.74575145021646,454,498,213,318
10917,0,142.52791790873653,133.00515936711764,119.06816097225408,222,232,247,2553.622644117078,2715.0571850296483,2499.733544863816,771.6224365234375,579.3065795898438,178,98,17460.963852087036,4.384297521221128,0.3463234092652442,0.34824912378570844,0.442275038904497,-0.7485448150935259,-0.6968476012607252,-0.41178827634138715,134.023887972942,722,820,490,668
10917,0,100.11082175925925,91.36820023148148,89.60440779320987,255,255,255,4674.706950790733,4836.831201351744,4626.679878333681,389.51434326171875,263.79974365234375,96,216,20791.183014675044,4.734070834314439,0.7573007751628154,0.8275252763437784,0.7385915397367604,-0.31105860026202947,-0.14721851262365027,-0.27156094030847644,93.09883787133488,281,497,215,311
10917,0,120.73501588548174,108.91122871523935,102.78633134616071,255,255,255,4139.037126438106,3986.695694783867,3577.1123973252647,204.8631134033203,521.5367431640625,436,257,112201.1113807559,3.591251499038361,-0.3421911396176126,-0.15242593760165804,0.01694119437524065,-1.0894295761620898,-0.796367820593264,-0.38575147148569844,110.98217838860529,76,333,303,739
10917,0,168.28306480486933,159.11593268886503,152.73161475116362,246,255,255,5111.665380940273,5899.441482633708,5457.58160344335,757.24609375,362.7177734375,266,105,27872.998028486967,3.939898663858683,-0.6153100361817987,-0.6455011418049239,-0.6455768401320451,-0.8891541493964636,-0.8567138632575442,-0.8228834413754633,160.60363894020767,704,809,229,495
10917,0,105.19004524886878,97.71396250808016,92.00808015513898,245,246,236,2319.7053178389438,2381.634730710937,2043.3506134441177,875.5445556640625,220.99725341796875,91,34,3082.82323204726,4.6720871721219215,0.38036514871024285,0.3588575367361005,0.3826608669377057,-0.921017548837959,-0.8265038538178628,-0.6040813954409021,98.89123597285068,858,892,175,266
10917,0,88.25461538461539,71.91615384615385,65.06538461538462,180,182,173,1308.2205556213012,1387.472200591714,1256.530340236687,929.4925537109375,188.0556640625,65,20,1279.5094285011292,4.738122825674539,1.1671266582218958,1.121510095708782,0.8736198615823749,0.7704489258934326,0.7401623567675633,0.3806073929456133,74.89413646153847,919,939,155,220
10917,0,100.33529411764705,86.04117647058824,82.2795665634675,253,237,235,2405.94733017665,2458.8184283372602,2225.150635106234,1096.7939453125,194.97817993164062,95,34,3187.4113324172795,4.9583716840648515,0.6022023082251499,0.5871338035519031,0.5559079693576723,-0.7480459398592223,-0.7753005775286921,-0.7854710052398608,88.80746439628483,1079,1113,147,242
10917,0,148.5216049382716,141.23280423280423,133.32980599647266,236,236,237,3533.9497095934753,3911.289276615977,3749.073326770146,678.3367919921875,430.2611083984375,108,42,4523.710800647736,4.8299244694088665,0.11665371154956858,0.11864641804380063,0.12581809901572844,-0.9873214763098219,-0.9760787289799833,-0.9272502846366097,142.21186820987654,657,699,376,484
10917,0,92.32854713772907,78.4262233138107,73.73304364254676,243,255,255,2665.5291246037223,2800.0080181757226,2753.1592274072987,473.963134765625,283.36749267578125,67,79,5355.66352641955,5.20002316230719,0.7820111432933127,0.9995616268193629,1.0812160560104866,0.16020041580415345,0.6205027850162961,0.8113572634968609,81.04208887209523,434,513,249,316
10917,0,60.74827327327327,51.33490990990991,55.743993993993996,249,254,250,2034.1002222436318,2118.442114631515,2044.6350615254066,195.92953491210938,274.5124816894531,72,185,13380.173457156168,4.29137888593641,1.3903382587408666,1.2929723709085574,1.128998110563527,1.5393997542198656,1.0863135217477327,0.6765136487307282,53.65314458708709,103,288,238,310
10917,0,82.70618034447821,72.64792299898683,71.45871327254306,246,255,247,3473.8067804457055,3647.1019789687493,3597.2650127313605,723.6341552734375,254.14450073242188,94,42,3953.5152998035774,4.652111209869652,1.0708055885943766,1.0399728636046492,0.998648867480757,-0.11666353519414008,-0.18990685319939615,-0.321149441784331,74.69956066362715,702,744,207,301
10917,0,95.90918472652218,77.36945304437565,72.90402476780186,224,210,203,2314.8565616676315,2117.3743403613294,1929.2611705917523,944.859619140625,179.8170166015625,51,19,947.1843724250793,5.023087187538949,0.9717348837887589,1.0052684866912447,1.0760582937734788,-0.04732366557607515,-0.019439888952998974,0.15827475065716268,80.98718864809082,935,954,154,205
10920,1,111.80148148148149,91.96402116402116,82.23132275132275,249,255,255,4195.101754418969,4286.06685367156,3985.9657490439754,447.5,264.5,105,45,4725.0,5.277564107164851,0.5160186799102138,0.7826934612515917,0.8992665233733595,-0.8507503522041189,-0.46751659086648845,-0.27179577941775435,95.47775392592592,425,470,212,317
10920,0,136.61015813454839,126.5805414098097,114.01031894934334,220,221,236,2629.084019031589,2920.668064139996,2881.95607148764,793.7094116210938,537.194580078125,164,91,14852.378305397928,4.410745918664924,0.8325813480634978,0.9064956798810042,1.0730662141832688,-0.06219825193092987,0.11326582924821427,0.5246316188294804,127.80552192441705,748,839,455,619
10920,0,99.01455427531837,89.60577506180903,87.32425246069879,255,255,255,4301.733053088927,4389.040136448595,4166.175543273053,391.9189453125,263.8681640625,97,221,21231.193172983825,4.7968792912733464,0.737653237282102,0.8004037814606642,0.7096370924281953,-0.27095869245790905,-0.09341656879411708,-0.2231609006557167,91.44064286513972,281,502,215,312
10920,0,105.48195039605245,93.08535069657002,90.62504869497468,255,255,255,4157.699393172797,4012.2749791569368,3693.46527903285,131.31056213378906,531.4199829101562,453,238,107716.86667749472,3.452916914172035,-0.028113545737408555,0.19644581432080682,0.30480617717265995,-1.1864255430588015,-0.8404585928698034,-0.49352872072356746,95.54224035839502,12,250,304,757
10920,0,166.96330236307327,158.16961520512496,152.61019897331465,254,255,255,5450.3346169673905,6229.989643138065,5775.93129303658,760.9412841796875,347.7379150390625,243,97,23525.580998679623,3.992010392160756,-0.5582045519079012,-0.5902347506278716,-0.6364375544974088,-1.0354457455091046,-0.9890358489859188,-0.9399893720911963,159.63743981587547,712,809,226,469
10920,0,111.90107526881721,104.59293394777266,98.4279569892473,227,235,232,2347.797279949783,2407.4192434656798,2063.484133921348,870.9840698242188,223.38180541992188,93,35,3184.4719799868762,4.753248891871456,0.2529235801158192,0.22059203756235196,0.2402578949254302,-0.9425630015149786,-0.8636414252310751,-0.5886036217378958,105.70141913978496,853,888,176,269
10920,0,91.31446153846154,74.97107692307692,68.38707692307692,177,176,170,1188.9946524023667,1232.2594711479262,1071.6415560710054,925.417236328125,189.44802856445312,65,25,1631.0422474518418,4.804365472699314,1.0478427748676433,1.028299252991942,0.8053310682941931,0.6638016490200678,0.8083346333234824,0.6183379961770283,77.96933975384616,912,937,156,221
10920,0,100.10526315789474,85.54891640866873,81.88699690402477,252,239,237,2345.354244744985,2384.4816629125144,2158.550388195042,1096.68701171875,194.87429809570312,95,34,3200.26090990752,4.985577647522771,0.6185019544860845,0.6040013103518855,0.5704661682028794,-0.6768046599875075,-0.7040163924285996,-0.7165209157906198,88.37811569659442,1079,1113,147,242
10920,0,147.74385138670854,140.1548927263213,134.61878597592883,253,255,255,3566.033550629887,3972.652094062269,3731.0161096721317,687.9473876953125,418.25677490234375,98,39,3808.4161621183157,4.937368881933696,0.19044465551459386,0.18722974028864628,0.1444985334914163,-0.9431062039392226,-0.9585566417355857,-0.8974336718996359,141.3683931449503,668,707,369,467
10920,0,79.83969298245614,64.8155701754386,60.21359649122807,229,222,224,1953.3157490285441,1905.0811172187643,1767.2306923284139,448.38037109375,286.9238586425781,60,76,4504.969452552497,5.136717354167797,0.748595332685645,0.8634850410862694,0.9385812385860757,-0.4335682088692612,-0.20648476935749693,0.01020203307064671,67.67639396929825,410,486,256,316
10920,0,60.77417417417418,51.31403903903904,55.752027027027026,252,254,250,2037.6875912849803,2127.017070172572,2041.0252211163179,195.90611267089844,274.5166931152344,72,185,13409.307605546433,4.303593620345006,1.3888247933483422,1.293830849169099,1.1339882600877016,1.5367191276290955,1.0935775992809758,0.6909592894759862,53.64429668918919,103,288,238,310
10920,0,80.73513665821358,71.2051282051282,70.81065088757397,254,255,247,3386.8918085259766,3559.870010331536,3634.294380782312,727.224609375,251.67477416992188,91,39,3554.443924549967,4.759583803046395,1.1652617153064373,1.1141912580341098,1.0617368966609766,0.15290969517575803,-0.0030283294441342257,-0.19341209437009121,73.20181318681318,707,746,206,297
10920,0,99.36305048335123,80.43609022556392,75.02685284640172,222,217,215,2396.098054711737,2159.6723387415946,1955.8284948215144,946.3975830078125,180.07566833496094,49,19,932.7167836949229,4.982512124369847,0.8008381813988796,0.8456229612828333,0.9524794393463776,-0.26387136070513373,-0.12837021253517378,0.11065207808587951,84.06806326530614,936,955,155,204
10923,1,116.9154984423676,98.43419003115265,91.36740654205607,246,255,255,5013.180554190808,5511.874563128762,5366.632730501354,425.0,265.5,107,48,5136.0,5.0940566688610245,0.683289314705277,0.9394364947476256,0.9809713634622153,-0.7329735747569353,-0.4072137212345943,-0.36932322724904765,101.85195297897197,401,449,212,319
10923,0,139.51666666666668,128.7092775041051,114.8704433497537,204,217,225,2356.2753379857327,2642.524757934448,2597.9633464372664,811.607177734375,512.7277221679688,145,84,12122.351738914847,4.395798035706982,0.7944058716749275,0.8679458313452605,0.9727367672736342,-0.132403974343132,0.0301072092021899,0.28565865476839525,130.0080677586207,769,853,440,585
10923,0,102.15260797734246,92.1423648808119,90.60623082369601,255,255,255,4589.01617268823,4749.117896035716,4500.415160610139,393.00238037109375,264.12286376953125,95,223,21231.89029750554,4.825849705707801,0.7318177683022755,0.7897871090737087,0.6788600104312824,-0.38732701283024573,-0.2505381542607785,-0.408466228135131,94.15878627330659,281,504,216,311
10923,0,103.95563764958479,91.2198120257228,88.94788081630935,255,255,255,3940.4360667767396,3751.0217151949855,3650.211633206201,103.53663635253906,600.305419921875,459,207,94970.98925554566,3.2041361056283897,-0.10310964901619948,0.1344786358097861,0.29983129318327356,-1.1750776666071885,-0.9283591680424168,-0.5993499045498591,93.76236873059477,0,207,370,829
10923,0,163.64959361323523,155.1134997354879,150.12701389890827,245,252,255,5091.870867073586,5815.850341009873,5460.116267796804,767.15869140625,340.9298400878906,239,87,20735.567354966886,4.100232294428358,-0.5718464411588694,-0.61863864109174,-0.666606105906612,-0.9784507726167804,-0.9141062572442706,-0.8636653496614612,156.5678940556918,723,810,221,460
10923,0,108.15197368421053,100.36875,95.09572368421053,228,229,232,2341.5966408414015,2419.75251027959,2051.796429081553,867.510009765625,224.14764404296875,95,32,3110.478478900157,4.741173242764326,0.4143628927785819,0.34769292950216457,0.37487169224981226,-0.7793752221880919,-0.7636330658770412,-0.4751490154507345,101.64249983552632,851,883,176,271
10923,0,92.61602564102564,75.89102564102564,69.42628205128206,186,183,182,1160.5249995890874,1218.8188938198562,1051.3830272024982,920.7504272460938,191.0075225830078,65,24,1592.523508027196,4.796042549146738,0.9435965171768184,0.9731950168358732,0.7325281419776659,0.3536996995299577,0.48181254607115553,0.3690421488829676,78.97898012820512,908,932,158,223
10923,0,98.93118686868686,84.40151515151516,80.71243686868686,243,230,228,2323.137310207513,2351.333735078048,2114.6600473444923,1096.022705078125,194.31259155273438,96,33,3250.2025814540684,4.976213334377845,0.6817470082796425,0.6544847053284922,0.6098082221557471,-0.5720382784420819,-0.6168631175937018,-0.6552638111772171,87.22308784722223,1079,1112,146,242
10923,0,153.655906264945,146.35533237685317,138.0569105691057,237,245,242,3381.8507530165766,3752.410802507892,3417.620864486982,697.2259521484375,408.4074401855469,102,41,4183.322577804327,4.7971003973468225,0.07666390402933322,0.09835269734838085,0.11447547446321821,-0.8103196792176233,-0.7778876349952739,-0.6790504090851939,147.3083881157341,676,717,357,459
